created_at,date,id,keyword_id,outlet,related_term,source_type,title,url
2026-04-10T06:00:57.104762+00:00,2026-03-19,0000f09d-8ddf-4bb4-b88e-5f0258449005,,SP Enfermagem de Saúde Familiar,síndrome de intestino irritável,institucional,5 Vinkkiä Jackpottien Valloittamiseen Rizk Casinolla,https://spesf.pt/5-vinkkia-jackpottien-valloittamiseen-rizk-casinolla/
2026-08-31T06:00:09.311004+00:00,2026-08-28,001df82a-c6c6-4183-8f8f-63365ee9f6f1,,Notícias ao Minuto,refluxo gastroesofágico,media,<![CDATA[Ex-toureiro espanhol morre subitamente no dia em que fazia 55 anos ]]>,https://www.noticiasaominuto.com/mundo/3042956/ex-toureiro-espanhol-morre-subitamente-no-dia-em-que-fazia-55-anos#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-27T06:00:07.629701+00:00,2026-07-25,00287b6f-9e2d-4d93-a7da-1466a535fa63,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Santa Clara fecha pré-época com 'chapa três' ao Arouca]]>,https://www.noticiasaominuto.com/desporto/3027333/santa-clara-fecha-pre-epoca-com-chapa-tres-ao-arouca#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-15T06:00:06.456811+00:00,2026-04-14,002c7d3f-fb44-4263-b199-827abcff6898,,Observador,candidíase,media,Candidatos ao Conselho de Opinião contestam financiamento,https://observador.pt/2026/04/15/situacao-financeira-domina-audicao-dos-candidatos-ao-conselho-de-opiniao-da-rtp/
2026-08-02T06:00:09.596979+00:00,2026-08-02,00a0c9e7-b742-4bd6-b5fc-390ca02d9409,,Notícias ao Minuto,candidíase,media,<![CDATA[Partido dos Trabalhadores oficializa Lula como candidato presidencial]]>,https://www.noticiasaominuto.com/mundo/3031049/partido-dos-trabalhadores-oficializa-lula-como-candidato-presidencial#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-10T06:00:05.688843+00:00,2026-06-09,00b6e74f-b95f-4432-9bb3-7f2671a69707,,Notícias ao Minuto,candidíase,media,<![CDATA[Os candidatos à vitória no Mundial que podem estragar o sonho de Portugal]]>,https://www.noticiasaominuto.com/desporto/3002510/os-candidatos-a-vitoria-no-mundial-que-podem-estragar-o-sonho-de-portugal#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-23T06:00:52.536397+00:00,2026-07-07,00dc421d-f1af-48ae-aa12-6e6cdf6bc8da,,Sociedade Portuguesa de Esclerose Múltipla,perturbações do espectro do autismo,institucional,Spot4Dis: nova aplicação promove mobilidade inclusiva através do mapeamento de lugares de estacionamento,https://spem.pt/blog/2026/07/07/spot4dis-nova-aplicacao-promove-mobilidade-inclusiva-atraves-do-mapeamento-de-lugares-de-estacionamento/
2026-07-12T06:00:08.606874+00:00,2026-07-11,00df8942-7242-4ea9-a080-c0fb628b1919,,Notícias ao Minuto,candidíase,media,<![CDATA[CPLP. Brasil justifica candidatura à presidência com alternância regional]]>,https://www.noticiasaominuto.com/pais/3019965/cplp-brasil-justifica-candidatura-a-presidencia-com-alternancia-regional#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-21T06:00:24.958542+00:00,2026-06-19,00f24fcc-1ea6-4d70-a6c0-f97160c217bf,,Notícias ao Minuto,síndrome do ovário poliquístico,media,<![CDATA[3 receitas de sopas frias para sobreviver aos dias quentes]]>,https://www.noticiasaominuto.com/lifestyle/3007922/3-receitas-de-sopas-frias-para-sobreviver-aos-dias-quentes#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-09-04T06:00:16.212111+00:00,2026-09-02,01312950-a7fd-490c-80b1-e01f744d0218,,INSA,poluição e saúde,institucional,Sessões informativas sobre Qualidade do Ar Interior &#8211; 3ª edição 2026,https://www.insa.min-saude.pt/sessoes-informativas-sobre-qualidade-do-ar-interior-3a-edicao-2026/
2026-06-08T06:00:09.934682+00:00,2026-06-08,017461cf-f109-4c83-808c-149310d69e55,,Observador,candidíase,media,5h. Mourinho regressa ao Real Madrid,https://observador.pt/programas/noticiario/as-noticias-das-5h-1534/
2026-07-20T06:00:12.191085+00:00,2026-07-18,01920e9a-a923-4aa7-a0ec-18c92039306c,,Notícias ao Minuto,ansiedade,media,"<![CDATA[Lágrimas, stresse e notas de -3 (que não se percebem): As pautas no Porto]]>",https://www.noticiasaominuto.com/pais/3023631/lagrimas-stresse-e-notas-de-3-que-nao-se-percebem-as-pautas-no-porto#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-12T06:00:09.004678+00:00,2026-08-11,01b23096-8747-44c0-8c48-8cf5fc3587f1,,Notícias ao Minuto,diabetes tipo 2,media,<![CDATA[Utentes apelam a médicos para que receitem novos genéricos para diabetes]]>,https://www.noticiasaominuto.com/pais/3034880/utentes-apelam-a-medicos-para-que-receitem-novos-genericos-para-diabetes#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-19T06:00:15.699292+00:00,2026-08-17,01b9554f-c899-49d9-b91f-e2626135f184,,Notícias ao Minuto,perturbações do espectro do autismo,media,<![CDATA[Greenpeace aponta para mil milhões por ano para prevenção de incêndios]]>,https://www.noticiasaominuto.com/mundo/3037698/greenpeace-aponta-para-mil-milhoes-por-ano-para-prevencao-de-incendios#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-13T06:00:12.208572+00:00,2026-08-11,01df6de5-df86-4533-b287-1c9510f6fc3e,,Notícias ao Minuto,ansiedade,media,<![CDATA[Hong Kong promete rever alerta de stress térmico após recorde de temperatura]]>,https://www.noticiasaominuto.com/mundo/3034971/hong-kong-promete-rever-alerta-de-stress-termico-apos-recorde-de-temperatura#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-30T06:00:10.38129+00:00,2026-05-29,022804d9-d0c2-48f1-873c-24f79da20b92,,Notícias ao Minuto,candidíase,media,<![CDATA[Candidato a secretário-geral Grossi quer ONU mais focada a negociar paz]]>,https://www.noticiasaominuto.com/mundo/2997902/candidato-a-secretario-geral-grossi-quer-onu-mais-focada-a-negociar-paz#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-09-08T06:00:09.844586+00:00,2026-09-07,0239ae5f-9d5a-4f1b-846b-a5c337dbd820,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Ana Capeta falha playoff do Mundial2027 e tem época em risco na Juventus]]>,https://www.noticiasaominuto.com/desporto/3047791/ana-capeta-falha-play-off-do-mundial2027-e-tem-epoca-em-risco-na-juventus#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-30T06:00:41.97847+00:00,2026-07-29,027830c8-0abe-4464-926a-55003d0d8240,,Notícias ao Minuto,alzheimer,media,<![CDATA[Erro na limpeza cerebral pode ser uma causa comum de Alzheimer e ELA]]>,https://www.noticiasaominuto.com/lifestyle/3028862/erro-na-limpeza-cerebral-pode-ser-uma-causa-comum-de-alzheimer-e-ela#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-22T06:00:09.293988+00:00,2026-08-21,028fc2a0-be10-4faa-b4b1-2f93cffeb6d4,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[João Félix imparável na nova época. Avançado volta a marcar pelo Al Nassr]]>,https://www.noticiasaominuto.com/desporto/3039810/joao-felix-imparavel-na-nova-epoca-avancado-volta-a-marcar-pelo-al-nassr#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-26T06:00:09.324361+00:00,2026-05-25,0295400e-53a7-491d-8c99-e343ca198d50,,Notícias ao Minuto,ansiedade,media,"<![CDATA[""É comum pensar-se em stress, cansaço ou depressão antes da tiroide""]]>",https://www.noticiasaominuto.com/lifestyle/2995212/e-comum-pensar-se-em-stress-cansaco-ou-depressao-antes-da-tiroide#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-10T06:00:05.688843+00:00,2026-06-09,02af5829-07a9-4af1-bcde-64714ca8acf7,,Notícias ao Minuto,candidíase,media,<![CDATA[MPLA? Pré-candidatos admitem impugnar candidatura de João Lourenço]]>,https://www.noticiasaominuto.com/mundo/3002791/mpla-pre-candidatos-admitem-impugnar-candidatura-de-joao-lourenco#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-13T06:00:07.113927+00:00,2026-06-13,02bde047-d69a-4510-a252-bd33c5d2d57d,,Observador,perturbação obsessivo-compulsiva,media,Mauricio fez de Ted e pôs o Lasso para a Missão Impossível,https://observador.pt/2026/06/13/mauricio-inspirou-se-em-ted-e-colocou-o-lasso-para-dar-inicio-a-missao-impossivel-no-duelo-centenario-a-cronica-do-eua-paraguai/
2026-04-24T06:00:08.514018+00:00,2026-04-23,02c83be3-bb4d-4a06-ac00-11c29b913462,,Observador,perturbação obsessivo-compulsiva,media,APA dá 100 mil euros à Galé Fontainhas após estragos,https://observador.pt/2026/04/24/apa-financia-com-100-mil-euros-reabilitacao-da-praia-da-gale-fontainhas-apos-tempestades-baixarem-cota-em-mais-de-quatro-metros/
2026-08-16T06:01:01.808521+00:00,2026-08-12,02ca5b1d-230c-4c4a-a8b2-579c24322e65,,APAV,síndrome do ovário poliquístico,institucional,“Vamos ficar de olhos abertos”: Comissão Europeia promove campanha pelos direitos das vítimas de crime,https://apav.pt/vamos-ficar-de-olhos-abertos-comissao-europeia-promove-campanha-pelos-direitos-das-vitimas-de-crime/
2026-09-09T06:01:08.363994+00:00,2026-09-03,02f8cbe4-5deb-4f8f-9c5b-37ee78fd2797,,APAV,candidíase,institucional,Candidata ao Miss Brasil Europa 2026 visita a APAV,https://apav.pt/candidata-ao-miss-brasil-europa-2026-visita-a-apav/
2026-07-01T06:00:13.168736+00:00,2026-06-30,0320f7aa-c36c-44bd-8be3-bfb91c97b084,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Imigração de fora da OCDE é motor do PIB por trabalhador]]>,https://www.noticiasaominuto.com/economia/3013541/imigracao-de-fora-da-ocde-e-motor-do-pib-por-trabalhador#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-18T06:00:07.618753+00:00,2026-04-17,034689c5-f908-40ec-8bfb-8805bf492cac,,Notícias ao Minuto,refluxo gastroesofágico,media,"<![CDATA[Política comercial de Trump é ""versão descarada"" do que Washington já fazia]]>",https://www.noticiasaominuto.com/economia/2974698/politica-comercial-de-trump-e-versao-descarada-do-que-washington-ja-fazia#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-10T06:00:05.688843+00:00,2026-06-09,0346a8cb-3fda-453a-8b70-816697e48b68,,Notícias ao Minuto,diabetes tipo 2,media,"<![CDATA[Diabetes. Muita atenção a estes sinais na pele, nos olhos e pés]]>",https://www.noticiasaominuto.com/lifestyle/3002492/diabetes-muita-atencao-a-estes-sinais-na-pele-nos-olhos-e-pes#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-19T06:00:18.77987+00:00,2026-07-17,03492af8-0326-4ffd-8a84-63e192921f75,,SPMS,candidíase,institucional,SAD 1662/2025 &#8211; Aquisição de Serviços de Cloud Computing &#8211; Término da 2ª Ronda de Qualificação de Candidatos,https://www.spms.min-saude.pt/2026/07/sad-1662-2025-aquisicao-de-servicos-de-cloud-computing-termino-da-2a-ronda-de-qualificacao-de-candidatos/
2026-08-07T06:00:08.574076+00:00,2026-08-06,0353e33a-3b4d-41b1-abc9-e2bcd205ddf3,,Notícias ao Minuto,colesterol alto,media,<![CDATA[3 hábitos diários que podem estar a aumentar os seus níveis de colesterol]]>,https://www.noticiasaominuto.com/lifestyle/3032923/3-habitos-diarios-que-podem-estar-a-aumentar-os-seus-niveis-de-colesterol#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-05T06:00:10.761498+00:00,2026-08-03,035f01a8-524e-4cc9-bf37-be9cb126c6eb,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Leões da casa. Quem pode ter ganho pontos na pré-época do Sporting?]]>,https://www.noticiasaominuto.com/desporto/3030912/leoes-da-casa-quem-pode-ter-ganho-pontos-na-pre-epoca-do-sporting#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-09T06:00:11.264131+00:00,2026-08-08,03ba83ca-8d31-4a17-af12-f8ae87060843,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Navio naufragado da época romana descoberto em Itália]]>,https://www.noticiasaominuto.com/mundo/3033941/navio-naufragado-da-epoca-romana-descoberto-em-italia#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-10T06:00:05.688843+00:00,2026-06-09,03c5ead1-5fce-4e33-94eb-e3c6108b9630,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Mourinho à sua imagem disparou contra tudo e todos em época pelo Benfica]]>,https://www.noticiasaominuto.com/desporto/3002984/mourinho-a-sua-imagem-disparou-contra-tudo-e-todos-em-epoca-pelo-benfica#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-03-08T12:35:50.177732+00:00,2025-01-25,03da0dae-6354-4fa7-a689-aab12294807b,,Observador,long covid,media,Long covid: novos estudos revelam danos cerebrais persistentes,https://observador.pt/long-covid-cerebro
2026-07-17T06:00:10.134984+00:00,2026-07-16,03e3cb52-069b-4b07-b6d7-115c6c38d7a9,,Notícias ao Minuto,dependências,media,<![CDATA[Vício no YouTube? Empresa defende-se e diz que não é uma rede social]]>,https://www.noticiasaominuto.com/tech/3022445/vicio-no-youtube-empresa-defende-se-e-diz-que-nao-e-uma-rede-social#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-08T06:00:09.934682+00:00,2026-06-08,0416e77f-79b9-4b01-b667-041f1bad0573,,Observador,refluxo gastroesofágico,media,O Uber da droga dos famosos,https://observador.pt/programas/a-hist-ria-do-dia/o-uber-da-droga-dos-famosos/
2026-06-30T06:00:14.244257+00:00,2026-06-29,04177588-f2e0-48f1-9a88-df2d9ed92e1a,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Pastel de frango cremoso: Receita dos hot pockets americanos com legumes]]>,https://www.noticiasaominuto.com/lifestyle/3012839/pastel-de-frango-cremoso-receita-dos-hot-pockets-americanos-com-legumes#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-25T06:00:08.032206+00:00,2026-08-22,0435b400-55b8-4d33-8a59-8ea49b5d1dd2,,Notícias ao Minuto,colesterol alto,media,<![CDATA[Colesterol alto? 3 coisas que os cardiologistas querem que pare de fazer]]>,https://www.noticiasaominuto.com/lifestyle/3037696/colesterol-alto-3-coisas-que-os-cardiologistas-querem-que-pare-de-fazer#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-20T06:00:06.941151+00:00,2026-04-19,04825d22-7ce5-4752-8971-8afda8f941e8,,Observador,perturbação obsessivo-compulsiva,media,&quot;Só uma hecatombe faz com que o Porto não ganhe campeonato&quot;,https://observador.pt/programas/relat-rio-de-jogo/so-um-hecatombe-faz-com-que-o-porto-nao-ganhe-o-campeonato/
2026-06-30T06:00:14.244257+00:00,2026-06-29,048ac45f-0498-4db8-b5b2-46c2b39a9b2f,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Gil Vicente arranca preparação da época 2026/27 com um reforço]]>,https://www.noticiasaominuto.com/desporto/3013108/gil-vicente-arranca-preparacao-da-epoca-202627-com-um-reforco#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-27T06:00:07.629701+00:00,2026-07-25,04cbc29a-d729-4e6c-9e27-5411ebc6bff5,,Notícias ao Minuto,candidíase,media,<![CDATA[Presidenciais no Brasil: Oficializada candidatura de Flávio Bolsonaro]]>,https://www.noticiasaominuto.com/mundo/3027409/presidenciais-no-brasil-oficializada-candidatura-de-flavio-bolsonaro#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-18T06:00:55.399798+00:00,2026-07-03,04d08be6-0f90-45d7-af71-7da27c385e11,,Conselho Português para a Saúde e Ambiente,calor extremo e saúde,institucional,Lisboa indica rede de jardins e equipamentos para enfrentar o calor,https://cpsa.pt/noticias/portugal-noticias/lisboa-indica-rede-de-jardins-e-equipamentos-para-enfrentar-o-calor/
2026-07-24T06:00:08.480521+00:00,2026-07-22,04e849a7-09a9-457c-a1ed-cba8a24fc21e,,Notícias ao Minuto,alzheimer,media,<![CDATA[Infarmed dá parecer negativo a medicamentos inovadores para Alzheimer]]>,https://www.noticiasaominuto.com/pais/3025375/infarmed-da-parecer-negativo-a-medicamentos-inovadores-para-alzheimer#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-26T06:00:06.983427+00:00,2026-04-25,05461583-1b24-43f6-af12-e5f6bbd53749,,Observador,candidíase,media,Constitucional anula expulsão de Daniel Adrião do PS,https://observador.pt/2026/04/25/tribunal-constitucional-anula-expulsao-de-daniel-adriao-que-tinha-sido-decidida-pelo-ps/
2026-03-08T12:35:50.177732+00:00,2025-03-04,0552b2b4-9223-4759-9db1-243bcf39fb93,,Polígrafo,mpox portugal,factcheck,Mpox transmite-se pelo ar? Verificação de factos,https://poligrafo.sapo.pt/mpox-ar
2026-06-19T06:00:49.596594+00:00,2026-06-18,056f44ba-45eb-4dea-a9fe-9066df15c142,,INSA,candidíase,institucional,Bolsa de Investigação Projeto “Mobile Bio-lab to support first response in arbovirus outbreaks – MOBVEC”,https://www.insa.min-saude.pt/bolsa-de-investigacao-projeto-mobile-bio-lab-to-support-first-response-in-arbovirus-outbreaks-mobvec-3/
2026-07-17T06:01:19.315306+00:00,2026-07-03,0574fba1-cee1-4242-a0f5-b960a038d77a,,Conselho Português para a Saúde e Ambiente,calor extremo e saúde,institucional,Lisboa indica rede de jardins e equipamentos para enfrentar o calor,https://cpsa.pt/noticias/portugal-noticias/lisboa-indica-rede-de-jardins-e-equipamentos-para-enfrentar-o-calor/
2026-08-17T06:00:10.187489+00:00,2026-08-16,059612bf-ea82-448a-9f0a-628000c11fed,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Real Madrid fecha pré-época com vitória (e Bernardo Silva a titular)]]>,https://www.noticiasaominuto.com/desporto/3037312/real-madrid-fecha-pre-epoca-com-vitoria-e-bernardo-silva-a-titular#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-13T06:00:07.909656+00:00,2026-06-12,05c53b83-5757-4d6f-b732-8add9ab8de42,,RTP,perturbação obsessivo-compulsiva,media,Pepa é o novo treinador do Estrela da Amadora para as próximas duas épocas,https://www.rtp.pt/noticias/futebol-nacional/pepa-e-o-novo-treinador-do-estrela-da-amadora-para-as-proximas-duas-epocas_d1746834
2026-06-21T06:00:24.958542+00:00,2026-06-20,05dae823-6165-4f03-9296-4a56eedc9511,,Notícias ao Minuto,candidíase,media,<![CDATA[Castro Almeida afirma que só falta resolver uma candidatura em Ourém]]>,https://www.noticiasaominuto.com/pais/3008642/castro-almeida-afirma-que-so-falta-resolver-uma-candidatura-em-ourem#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-10T06:00:11.391883+00:00,2026-04-09,05e25a36-3b0c-4bfa-ba43-e038270b914f,,Notícias ao Minuto,diabetes tipo 2,media,<![CDATA[Novo medicamento pode ser a cura para a diabetes? Resultados surpreendem]]>,https://www.noticiasaominuto.com/lifestyle/2969601/novo-medicamento-pode-ser-a-cura-para-a-diabetes-resultados-surpreendem#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-20T06:00:12.191085+00:00,2026-07-17,064a0039-9b1f-46de-b52b-ed25ad32c9f0,,Notícias ao Minuto,doenças cardiovasculares,media,"<![CDATA[Homem com ""enfarte do miocárdio"" resgatado pela Marinha nos Açores]]>",https://www.noticiasaominuto.com/pais/3023366/homem-com-enfarte-do-miocardio-resgatado-pela-marinha-nos-acores#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-22T06:00:09.293988+00:00,2026-08-21,0679f756-258e-4fa3-b396-6857bd2621aa,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,"<![CDATA[Chegar, ver e marcar. Eis o primeiro golo de Cristiano Ronaldo esta época]]>",https://www.noticiasaominuto.com/desporto/3039813/chegar-ver-e-marcar-eis-o-primeiro-golo-de-cristiano-ronaldo-esta-epoca#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-20T06:00:08.835469+00:00,2026-05-19,06849139-d94a-4f14-b6e5-649f972dfd7f,,Notícias ao Minuto,candidíase,media,<![CDATA[Segunda fase do E-Lar conta com 60 mil candidaturas: Quantas foram pagas?]]>,https://www.noticiasaominuto.com/economia/2991822/segunda-fase-do-e-lar-conta-com-60-mil-candidaturas-quantas-foram-pagas#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-15T06:00:05.82873+00:00,2026-05-15,06badeea-84d1-4854-97c4-7382a804bd31,,Observador,solidão,media,3h. 40% dos profissionais foram vítimas de assédio laboral,https://observador.pt/programas/noticiario/as-noticias-das-3h-2324/
2026-08-07T06:00:08.574076+00:00,2026-08-06,06bb0f50-c32c-4a51-8e5f-b12d070d6c8f,,Notícias ao Minuto,candidíase,media,<![CDATA[Cabo Verde: Três candidatos disputam liderança do partido da oposição]]>,https://www.noticiasaominuto.com/mundo/3033050/cabo-verde-tres-candidatos-disputam-lideranca-do-partido-da-oposicao#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-04-03T06:00:24.660175+00:00,2026-04-02,06bebfdc-9fd1-4bf9-847c-99d344800f26,,RTP,candidíase,media,15h Orgãos externos: alargdo prazo para listas candidatas,https://www.rtp.pt/noticias/noticiario-antena1/15h-orgaos-externos-alargdo-prazo-para-listas-candidatas_a1_1731094
2026-08-01T06:01:12.402331+00:00,2026-07-24,06c9abfb-7772-420b-8448-8b271b062e8c,,Conselho Português para a Saúde e Ambiente,calor extremo e saúde,institucional,CPSA contribui para declaração europeia que exige maior ação face a ondas de calor,https://cpsa.pt/noticias/cpsa-noticias/cpsa-declaracao-europeia-maior-acao-ondas-de-calor/
2026-05-08T06:00:08.82177+00:00,2026-05-07,06cf2cb5-cdd1-4717-9704-2feece2bec00,,Notícias ao Minuto,candidíase,media,<![CDATA[Júlio Vieira de Castro anuncia candidatura às eleições do Vitória SC]]>,https://www.noticiasaominuto.com/desporto/2985633/julio-vieira-de-castro-anuncia-candidatura-as-eleicoes-do-vitoria-sc#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-15T06:00:46.352978+00:00,2026-06-15,06f07eca-c8dc-4b03-b088-e98761c731f5,,Público,perturbação obsessivo-compulsiva,media,Que provas tenho de fazer? Um guia para esta época de exames e de acesso ao superior,https://www.publico.pt/2026/06/15/sociedade/noticia/provas-guia-epoca-exames-acesso-superior-2177488
2026-08-23T06:00:57.903932+00:00,2026-06-01,071331c6-919c-43de-a122-b97191f2d7a9,,SP Psiquiatria e Saúde Mental,perturbações do espectro do autismo,institucional,SPPSM apoia 2.ª edição da sessão formativa sobre Autismo e PHDA no Adulto,https://www.sppsm.org/sppsm-apoia-2-a-edicao-da-sessao-formativa-sobre-autismo-e-phda-no-adulto/
2026-08-23T06:00:14.075723+00:00,2026-08-22,0724011c-561f-4863-b6bb-fabff760618b,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,"<![CDATA[Bugalho aponta ""hipocrisia"" ao PS e garante: ""Neves não é um problema""]]>",https://www.noticiasaominuto.com/politica/3039913/bugalho-aponta-hipocrisia-ao-ps-e-garante-neves-nao-e-um-problema#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-19T06:00:06.176873+00:00,2026-05-18,07664d53-d3e2-45fd-ba9a-2052e73ef964,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Bomba em Inglaterra. Guardiola vai deixar o Man. City no final da época]]>,https://www.noticiasaominuto.com/desporto/2992126/bomba-em-inglaterra-guardiola-deve-deixar-o-man-city-no-final-da-epoca#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-08-20T06:00:47.632198+00:00,2026-06-01,07886574-1bc1-4f24-b5aa-1b32fa7949ab,,SP Psiquiatria e Saúde Mental,perturbações do espectro do autismo,institucional,SPPSM apoia 2.ª edição da sessão formativa sobre Autismo e PHDA no Adulto,https://www.sppsm.org/sppsm-apoia-2-a-edicao-da-sessao-formativa-sobre-autismo-e-phda-no-adulto/
2026-07-02T06:00:06.429497+00:00,2026-07-01,079d1e45-e294-48cb-a7e1-3a684b2a5d34,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Intensidade e foco. FC Porto revela mais detalhes de 1.º dia de pré-época]]>,https://www.noticiasaominuto.com/desporto/3014639/intensidade-e-foco-fc-porto-revela-mais-detalhes-de-1-dia-de-pre-epoca#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-12T06:00:06.86756+00:00,2026-05-11,07a95044-7554-4256-9a27-685742c5add5,,Notícias ao Minuto,candidíase,media,<![CDATA[Lula recebe Bachelet e reitera apoio à candidatura da chilena para ONU]]>,https://www.noticiasaominuto.com/mundo/2988127/lula-recebe-bachelet-e-reitera-apoio-a-candidatura-da-chilena-para-onu#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-05-15T06:00:09.033335+00:00,2026-05-14,07c75237-5ef5-4c0e-a458-ec05d8e9a9df,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,"<![CDATA[Nova época, mais oportunidades. Quem poderá sorrir se Mourinho sair?]]>",https://www.noticiasaominuto.com/desporto/2989198/nova-epoca-mais-oportunidades-quem-podera-sorrir-se-mourinho-sair#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-07-26T06:00:07.731392+00:00,2026-07-25,07d09426-c66e-4c66-b505-eb5fe559efb5,,Notícias ao Minuto,perturbação obsessivo-compulsiva,media,<![CDATA[Orçamento do Sporting para a época 2025/26 foi aprovado pelos sócios]]>,https://www.noticiasaominuto.com/desporto/3027484/orcamento-do-sporting-para-a-epoca-202526-foi-aprovado-pelos-socios#utm_source=rss-ultima-hora&amp;utm_medium=rss&amp;utm_campaign=rssfeed
2026-06-30T06:00:57.975366+00:00,2026-06-30,07e47a09-5daa-45bc-9898-3ff7ced67e2d,,SP Enfermagem de Saúde Familiar,perturbação obsessivo-compulsiva,institucional,Spiny za 30 darmowych spinów bananas bahamas rejestrację: Odbierz darmowe bonusy jak i również graj smacznie automaty!,https://spesf.pt/spiny-za-30-darmowych-spinow-bananas-bahamas-rejestracje-odbierz-darmowe-bonusy-jak-i-rowniez-graj-smacznie-automaty/
